replay_buffer/size,trainer/QF1 Loss,trainer/QF2 Loss,trainer/Policy Loss,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Min,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Min,trainer/Q Targets Mean,trainer/Q Targets Std,trainer/Q Targets Max,trainer/Q Targets Min,trainer/Bellman Errors 1 Mean,trainer/Bellman Errors 1 Std,trainer/Bellman Errors 1 Max,trainer/Bellman Errors 1 Min,trainer/Bellman Errors 2 Mean,trainer/Bellman Errors 2 Std,trainer/Bellman Errors 2 Max,trainer/Bellman Errors 2 Min,trainer/Policy Action Mean,trainer/Policy Action Std,trainer/Policy Action Max,trainer/Policy Action Min,exploration/num steps total,exploration/num paths total,exploration/path length Mean,exploration/path length Std,exploration/path length Max,exploration/path length Min,exploration/Rewards Mean,exploration/Rewards Std,exploration/Rewards Max,exploration/Rewards Min,exploration/Returns Mean,exploration/Returns Std,exploration/Returns Max,exploration/Returns Min,exploration/Actions Mean,exploration/Actions Std,exploration/Actions Max,exploration/Actions Min,exploration/Num Paths,exploration/Average Returns,evaluation/num steps total,evaluation/num paths total,evaluation/path length Mean,evaluation/path length Std,evaluation/path length Max,evaluation/path length Min,evaluation/Rewards Mean,evaluation/Rewards Std,evaluation/Rewards Max,evaluation/Rewards Min,evaluation/Returns Mean,evaluation/Returns Std,evaluation/Returns Max,evaluation/Returns Min,evaluation/ExplReturns Mean,evaluation/ExplReturns Std,evaluation/ExplReturns Max,evaluation/ExplReturns Min,evaluation/Actions Mean,evaluation/Actions Std,evaluation/Actions Max,evaluation/Actions Min,evaluation/Num Paths,evaluation/Average Returns,time/data storing (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/saving (s),time/training (s),time/epoch (s),time/total (s),Epoch
1000000,0.0013349135,0.0015718995,-0.6171012,0.5713716,1.2194858,4.3209667,-0.34834942,0.5681832,1.2189698,4.260974,-0.37676564,0.5750085,1.2145116,4.246165,-0.35219193,0.0013349135,0.0035553088,0.03057427,1.0359713e-11,0.0015718994,0.003301586,0.01681818,5.7456127e-08,0.08319515,0.9417785,1.0,-1.0,1105800,2212,500.0,0.0,500,500,0.047007817773557295,0.034110489318100776,0.31003560858898277,0.0010288049492051421,23.50390888677864,10.860677898278231,34.77678774219898,3.1673398082230517,0.004079774027470434,0.701747920669404,1.0,-1.0,5,23.50390888677864,1102500,2205,500.0,0.0,500,500,0.05688314880459652,0.027171333290753767,0.23985935614449896,0.0009539019034854435,28.441574402298254,8.602303982633863,39.739170485574135,13.100085270071363,28.441574402298254,8.602303982633863,39.739170485574135,13.100085270071363,0.037205342,0.69955623,1.0,-0.99999976,5,28.441574402298254,0.010571129001618829,81.65110233100131,88.33159175200126,0.010152199000003748,0.0036666329979198053,3.1251822510021157,173.13226629500423,59418.56989874093,440
1000000,0.0024774945,0.002257708,-0.6617046,0.61933017,1.2545239,5.369501,-0.43158123,0.617888,1.2509942,5.4439735,-0.43537948,0.6290294,1.2620873,5.6804547,-0.44480821,0.0024774945,0.009518408,0.09669215,2.339689e-10,0.002257708,0.007080916,0.055923354,9.459313e-10,0.14826386,0.9356136,1.0,-1.0,1108300,2217,500.0,0.0,500,500,0.07250467516244667,0.047321336096467145,0.3999901140153561,0.0008548207757733795,36.25233758122332,14.022191596396532,58.0716436722196,19.339082800608228,0.0061442865153887305,0.6522427711153708,1.0,-1.0,5,36.25233758122332,1105000,2210,500.0,0.0,500,500,0.045219368901852526,0.02566062168234526,0.3555785329560027,0.000736543661995337,22.609684450926267,10.112482261213497,30.933936145177405,3.2837666993847687,22.609684450926267,10.112482261213497,30.933936145177405,3.2837666993847687,0.0121726105,0.687273,0.9999994,-0.9999898,5,22.609684450926267,0.010473677997651976,76.41333545700036,99.57264471500093,0.010174089002248365,0.003693024998938199,2.9977521270047873,179.00807309100492,59597.57959378492,441
1000000,0.0018209744,0.0014411224,-1.012703,0.9644831,1.5752835,4.543373,-0.2688781,0.96611565,1.579799,4.538327,-0.32184,0.970293,1.5847805,4.6178365,-0.31350482,0.0018209743,0.00410552,0.02326015,3.8747693e-08,0.0014411224,0.0036379676,0.025212482,1.8726791e-07,0.093804345,0.90994567,1.0,-1.0,1110800,2222,500.0,0.0,500,500,0.08456309942235933,0.05497294657547749,0.39700157273755554,0.0009069950896577917,42.28154971117965,16.871673524303663,75.17153369931816,28.912132437616414,0.11437928898887241,0.7066515894646532,1.0,-1.0,5,42.28154971117965,1107500,2215,500.0,0.0,500,500,0.0666453882283668,0.05766771773411953,0.3994008691750037,0.0015814668661468967,33.32269411418339,19.9204612396848,65.66272986399994,4.493895085497334,33.32269411418339,19.9204612396848,65.66272986399994,4.493895085497334,-0.0071093445,0.69744974,0.9999998,-0.9999912,5,33.32269411418339,0.010493083005712833,104.1189432780011,97.14180681700236,0.010082206994411536,0.003738252999028191,3.1971972920000553,204.48226093000267,59802.06344105292,442
1000000,0.0021048388,0.0023111706,-0.8740616,0.8234066,1.315415,4.246879,-0.31728876,0.832826,1.3258125,4.3142314,-0.29759997,0.8261079,1.3172114,4.3281083,-0.29977134,0.002104839,0.005453397,0.034158234,3.907102e-10,0.0023111706,0.0073768576,0.050921075,5.1893523e-10,0.13305755,0.92116135,1.0,-1.0,1113300,2227,500.0,0.0,500,500,0.04665056001798534,0.037128150404259444,0.39620216474154285,0.001444976127751163,23.325280008992664,12.270588013310128,40.27508113544474,9.048052670962056,0.03552764613827845,0.6928085469504451,1.0,-1.0,5,23.325280008992664,1110000,2220,500.0,0.0,500,500,0.0633461739842299,0.02323286201314104,0.32320377927080657,0.001142290319648376,31.67308699211493,6.749601532064463,39.298440568655884,22.151452914015128,31.67308699211493,6.749601532064463,39.298440568655884,22.151452914015128,-0.10899001,0.6940211,0.9999999,-0.9999973,5,31.67308699211493,0.010451740003190935,91.62003004199505,80.77350760500121,0.010189200998866,0.0036742149968631566,3.1960281020001275,175.6138809049953,59977.67890702492,443
1000000,0.001841497,0.0015059067,-0.5990919,0.5453855,1.1998998,4.6860294,-0.5481848,0.543437,1.1963851,4.7033873,-0.5617444,0.54374874,1.1995361,4.8151383,-0.5564746,0.001841497,0.005325726,0.03828036,1.1878186e-08,0.0015059068,0.0041906848,0.030831108,9.801495e-10,0.17921259,0.928324,1.0,-1.0,1115800,2232,500.0,0.0,500,500,0.07395039527803292,0.045116749599310516,0.382318783761105,0.0008896273676255673,36.97519763901646,11.015574325831489,56.41636788547605,26.134712444838392,0.07067231528255424,0.7002713571277042,1.0,-1.0,5,36.97519763901646,1112500,2225,500.0,0.0,500,500,0.060282623286618084,0.024133660208501204,0.3797671446044021,0.0011804592781863633,30.14131164330904,5.886231463370214,35.9165223456568,22.186335884607608,30.14131164330904,5.886231463370214,35.9165223456568,22.186335884607608,0.0038173671,0.6681617,0.99999774,-0.9999941,5,30.14131164330904,0.010449467998114415,100.5851698769984,91.97248082199803,0.010197310999501497,0.0037110189950908534,3.135908728996583,195.71791722598573,60173.3984198819,444
1000000,0.001568008,0.0020045012,-0.6777401,0.62445116,1.173264,4.44238,-0.4659568,0.6216756,1.1694806,4.35587,-0.46583557,0.6209039,1.1681929,4.363513,-0.4772423,0.0015680079,0.0036482788,0.030504938,5.6022177e-08,0.0020045012,0.008354459,0.086635835,5.8273386e-08,0.16384153,0.93015057,1.0,-1.0,1118300,2237,500.0,0.0,500,500,0.06755984565030801,0.029702458932611635,0.3999999821841162,0.0011438763766879357,33.779922825154,5.133478022719046,39.76854529810914,25.605730723449682,0.2002898281270879,0.6910247780991852,1.0,-1.0,5,33.779922825154,1115000,2230,500.0,0.0,500,500,0.1069270821224567,0.08125105604633005,0.3999099761672547,0.001368392716988154,53.463541061228376,28.28856557925658,94.96949621266629,7.111878691108651,53.463541061228376,28.28856557925658,94.96949621266629,7.111878691108651,0.07430023,0.7158593,0.9999993,-0.9999969,5,53.463541061228376,0.010519096002099104,103.80040299500251,101.52010030899692,0.010326032002922148,0.004222240000672173,3.029148505003832,208.37471917700896,60381.77473307391,445
1000000,0.0024061452,0.0015172905,-1.1102507,1.0542552,1.5931284,5.282025,-0.35239768,1.0524163,1.5899627,5.383361,-0.3857631,1.0591774,1.5954025,5.511634,-0.3909771,0.0024061454,0.0060707987,0.052720297,1.5370285e-09,0.0015172905,0.0033955637,0.02370008,1.6270008e-08,0.12151746,0.917122,1.0,-1.0,1120800,2242,500.0,0.0,500,500,0.07831988196315835,0.03877414949718312,0.338567215707052,0.000712979380120049,39.15994098157919,4.0012330646698695,44.795179685920736,33.649581960855194,0.21311821453776741,0.6844232259556613,1.0,-1.0,5,39.15994098157919,1117500,2235,500.0,0.0,500,500,0.08544642114974697,0.05131753420975284,0.3867173925877623,0.0013534293190936133,42.723210574873484,10.012694323454534,51.81404062179743,29.604238388454718,42.723210574873484,10.012694323454534,51.81404062179743,29.604238388454718,0.1782298,0.68969274,0.99999857,-0.9999596,5,42.723210574873484,0.010483139005373232,91.3066401679971,92.47856513699662,0.010213272005785257,0.0037241969985188916,2.9109081990027335,186.72053411200613,60568.49705867692,446
1000000,0.004903789,0.0051569017,-0.95933187,0.9089557,1.4771733,4.7351513,-0.44179198,0.9105663,1.4811977,4.6976275,-0.45061007,0.9054437,1.4864869,4.7225323,-0.45374236,0.004903789,0.025372524,0.2643587,7.0100263e-09,0.005156901,0.023764491,0.18973951,1.7931946e-08,0.07845288,0.92200375,1.0,-1.0,1123300,2247,500.0,0.0,500,500,0.06275815840833829,0.03563308445726968,0.3539234651466039,0.0012053420839730157,31.37907920416915,8.375171525065506,45.33653125490483,21.710185145071733,0.051503044256005076,0.6696675814174727,1.0,-1.0,5,31.37907920416915,1120000,2240,500.0,0.0,500,500,0.06864378418012401,0.0559800668144925,0.39999993012932944,0.0010039406055540657,34.32189209006201,17.83058910461059,67.82943327283347,18.180344663422403,34.32189209006201,17.83058910461059,67.82943327283347,18.180344663422403,0.10574762,0.7024292,0.99999905,-0.9999994,5,34.32189209006201,0.010738951998064294,90.77151043299818,91.46184450000146,0.010245275996567216,0.003701727000589017,3.050892302999273,185.30893319099414,60753.80756637292,447
1000000,0.0031178175,0.002520773,-1.2261901,1.1685314,1.612859,5.0849047,-0.3648371,1.1700779,1.6146741,5.1702976,-0.36289996,1.1728704,1.612465,5.0484595,-0.36339864,0.0031178175,0.015356326,0.17084365,8.483161e-09,0.0025207729,0.008943702,0.0710661,9.3154995e-08,0.116314135,0.90965766,1.0,-1.0,1125800,2252,500.0,0.0,500,500,0.0712361632498914,0.04398317413296992,0.39999909459984356,0.0010883188541436217,35.6180816249457,10.139907004201307,48.09806600537538,22.203902611609852,0.1463174050398809,0.7346050079548618,1.0,-1.0,5,35.6180816249457,1122500,2245,500.0,0.0,500,500,0.09460657217827555,0.05564082150728104,0.39701855336494685,0.0010449721749551388,47.30328608913777,13.290810167221581,71.19233962812041,36.11090236050476,47.30328608913777,13.290810167221581,71.19233962812041,36.11090236050476,0.10501038,0.764205,0.99999917,-0.9999998,5,47.30328608913777,0.010462193997227587,100.07698787499976,90.67194032800035,0.010094093006046023,0.003727076997165568,2.937685981996765,193.7108975489973,60947.5201282519,448
1000000,0.002276728,0.0013645263,-1.0047315,0.9558755,1.4974693,4.751788,-0.45637065,0.9487073,1.4857165,4.731517,-0.49598253,0.9451223,1.4915752,4.651938,-0.5213829,0.002276728,0.0048562028,0.029855413,3.2295697e-09,0.0013645263,0.0031002525,0.018560462,2.0857192e-08,0.08439577,0.9204142,1.0,-1.0,1128300,2257,500.0,0.0,500,500,0.065550703646775,0.02304290657505035,0.3860178374763812,0.0007843657428871942,32.775351823387496,3.884460706201013,37.070804802691356,26.097133271281347,0.048856565410075416,0.6970099090858196,1.0,-1.0,5,32.775351823387496,1125000,2250,500.0,0.0,500,500,0.06259729190668219,0.02641338458326648,0.36858330988149923,0.0007253385408009905,31.298645953341076,3.165017570941329,35.40221741078659,27.76431985705243,31.298645953341076,3.165017570941329,35.40221741078659,27.76431985705243,0.012773214,0.7246447,1.0,-0.9999996,5,31.298645953341076,0.010682572996302042,90.07791239699873,102.22487832800107,0.010165063999011181,0.0050341509995632805,3.140445388002263,195.46911790099693,61142.990818970895,449
1000000,0.0020458945,0.0018077758,-0.9777606,0.93360305,1.4810345,4.720488,-0.36519313,0.940007,1.4961954,4.8414564,-0.36331975,0.94668055,1.4892077,4.7375336,-0.36139515,0.0020458943,0.004581266,0.027000042,5.840109e-07,0.0018077758,0.005502561,0.049935047,4.631856e-08,0.09812216,0.92306244,1.0,-1.0,1130800,2262,500.0,0.0,500,500,0.06465985575262735,0.04117532816409036,0.39995287864646195,4.001061247090876e-05,32.32992787631366,9.438991730115308,49.85048585510228,22.804347160378587,0.10811358225314227,0.7015752556735017,1.0,-1.0,5,32.32992787631366,1127500,2255,500.0,0.0,500,500,0.06574388649816928,0.037786981519752516,0.3994825679189473,0.000765486550070238,32.87194324908465,2.480572867923369,35.86568226135173,29.535440485841267,32.87194324908465,2.480572867923369,35.86568226135173,29.535440485841267,0.057537287,0.73548883,0.9999726,-0.9999971,5,32.87194324908465,0.010477629999513738,84.24958884900116,107.15628035099508,0.010191323002800345,0.0037595100002363324,3.141474290001497,194.57177195300028,61337.564448381905,450
1000000,0.0019480021,0.0020419196,-0.9160974,0.86702156,1.3740382,5.2863016,-0.34199536,0.8699174,1.3793287,5.172953,-0.34427223,0.86887515,1.378102,5.3562446,-0.34894475,0.001948002,0.0041126497,0.027034448,5.315255e-09,0.0020419196,0.004981066,0.033595752,1.7833637e-09,0.019387899,0.932553,1.0,-1.0,1133300,2267,500.0,0.0,500,500,0.05920151679093016,0.029374770090356737,0.3999614945488627,0.0012641522070556467,29.600758395465057,10.193695300437321,38.657045386424635,10.198835644157828,0.22126495806902702,0.6858367032219381,1.0,-1.0,5,29.600758395465057,1130000,2260,500.0,0.0,500,500,0.07005264187543211,0.03799939364328741,0.39999992672566087,0.0012973625678570078,35.02632093771606,6.83610772053908,47.79308951247282,27.11137432992349,35.02632093771606,6.83610772053908,47.79308951247282,27.11137432992349,0.06260391,0.7163016,1.0,-0.99999803,5,35.02632093771606,0.010597136999422219,96.58147207299771,86.02709952299483,0.01013752799917711,0.0037669820012524724,3.1126489320013206,185.74572217499372,61523.3118207459,451
1000000,0.0015789419,0.0010280439,-1.0238175,0.9729135,1.53082,5.0338583,-0.46051028,0.9702027,1.5281805,4.9589524,-0.45565075,0.9673104,1.528357,4.9563026,-0.45841518,0.0015789419,0.0033565208,0.022259349,5.684342e-14,0.0010280439,0.0023016708,0.015520629,2.3579588e-08,0.054750416,0.9284642,1.0,-1.0,1135800,2272,500.0,0.0,500,500,0.0806881227604948,0.045231379407183754,0.39038969467703166,0.0021682813862089036,40.344061380247396,10.218520757438478,55.1148708447495,27.563610375688945,0.0976728558837893,0.6909981177950314,1.0,-1.0,5,40.344061380247396,1132500,2265,500.0,0.0,500,500,0.05725740091354014,0.023666931824231387,0.3999995799693563,6.115063002409826e-06,28.62870045677007,4.207990497606173,34.35769296558694,23.5554578625638,28.62870045677007,4.207990497606173,34.35769296558694,23.5554578625638,0.17492636,0.6945223,0.99999887,-0.99999917,5,28.62870045677007,0.010410704999230802,78.73686420099693,95.86510107199865,0.010165264997340273,0.0037279680036590435,3.295700262002356,177.92196947299817,61701.23537459489,452
1000000,0.0030392671,0.0023894575,-1.0538762,1.0004233,1.5395457,5.348689,-0.37347597,0.99596286,1.5440913,5.4326134,-0.3748636,1.0047077,1.5485703,5.534704,-0.38550505,0.003039267,0.0073807635,0.059036616,2.09439e-08,0.0023894573,0.0059552738,0.05097984,3.903472e-09,0.026444191,0.93548983,1.0,-1.0,1138300,2277,500.0,0.0,500,500,0.052252825372428126,0.03430233610544619,0.39935896379953717,0.00015721827985865078,26.126412686214053,11.101552825106065,45.24026250172475,13.108708145844949,0.1029973970396969,0.7245863597293428,1.0,-1.0,5,26.126412686214053,1135000,2270,500.0,0.0,500,500,0.06304795798008216,0.050894045181315926,0.3999074405335898,0.0011089884630362534,31.523978990041087,14.387403796227344,49.98253565754311,12.283427074640569,31.523978990041087,14.387403796227344,49.98253565754311,12.283427074640569,0.11247994,0.73581564,0.99999994,-0.9999987,5,31.523978990041087,0.010555843000474852,80.24674432499887,88.47334422999847,0.010239411996735726,0.003705264003656339,2.9063292479986558,171.65091832199687,61872.8878814479,453
1000000,0.0023228307,0.0013105369,-1.1493969,1.0951607,1.6295649,5.556085,-0.28113818,1.0994804,1.6319851,5.6001973,-0.27748275,1.1026218,1.6408122,5.4698277,-0.2575769,0.0023228307,0.0065279994,0.05574972,2.7512215e-11,0.001310537,0.0028341876,0.01699625,1.2585951e-07,-0.01504196,0.9194805,1.0,-1.0,1140800,2282,500.0,0.0,500,500,0.06808841693802356,0.04300961434033339,0.3999996243161799,8.044311173069918e-05,34.04420846901178,7.550316513130904,47.16996459352288,26.041277035890275,0.06462729667693265,0.6799633061935976,1.0,-1.0,5,34.04420846901178,1137500,2275,500.0,0.0,500,500,0.05007296825138422,0.03477376081245263,0.3627540612260171,1.2105636493231487e-10,25.03648412569209,12.90809826629586,38.31865747672104,4.828723322140043,25.03648412569209,12.90809826629586,38.31865747672104,4.828723322140043,-0.0054659997,0.6912524,1.0,-1.0,5,25.03648412569209,0.010618880005495157,73.00160056800087,88.4571724510024,0.010136807002709247,0.0036843139969278127,3.1157663710037014,164.5989793910121,62037.48853829792,454
1000000,0.0024802443,0.0018094422,-1.0970817,1.0393906,1.5780065,5.068041,-0.36415213,1.0466102,1.5824113,5.082246,-0.3684045,1.0474353,1.5788139,5.1257734,-0.37564313,0.0024802443,0.0058613084,0.03570253,1.8035573e-09,0.0018094422,0.0036687043,0.020384718,4.8321844e-09,0.02332844,0.9225521,1.0,-1.0,1143300,2287,500.0,0.0,500,500,0.06946198735196701,0.0449047461514113,0.3999425704999839,0.0008796485482197137,34.730993675983505,11.168475273083658,47.45422889342656,14.373633571129574,0.1338403969371426,0.7225164513153378,1.0,-1.0,5,34.730993675983505,1140000,2280,500.0,0.0,500,500,0.08267048452583602,0.05999540871928326,0.3985343849809037,0.0015743202245135923,41.335242262918015,17.729731155571695,61.962259382894,14.505838194690014,41.335242262918015,17.729731155571695,61.962259382894,14.505838194690014,0.109292194,0.7362786,0.9999999,-0.9999997,5,41.335242262918015,0.010566689998086076,111.81684703599603,93.67501958999492,0.010088005001307465,0.003692373000376392,3.1164787169982446,208.63269241098897,62246.122866833924,455
1000000,0.0028940276,0.002518551,-1.0134069,0.95429933,1.4878447,5.0301585,-0.4619379,0.9519937,1.4880201,5.036662,-0.47031775,0.9545896,1.4889829,5.041964,-0.45827046,0.0028940276,0.008509344,0.058868855,6.7288056e-08,0.0025185505,0.009864692,0.09128166,1.3025323e-09,0.06989484,0.93514585,1.0,-1.0,1145800,2292,500.0,0.0,500,500,0.0633575545999241,0.06702144626969712,0.39971059508660534,0.00016631721398455702,31.678777299962064,20.82322696153201,62.9201430711644,6.208319121404599,0.02420957433169664,0.7020593307487102,1.0,-1.0,5,31.678777299962064,1142500,2285,500.0,0.0,500,500,0.056135857534614704,0.04363625049052915,0.3999148574845923,4.802082209776071e-06,28.067928767307365,4.59868075888598,33.29947656731731,21.025552191091077,28.067928767307365,4.59868075888598,33.29947656731731,21.025552191091077,0.06081838,0.6980365,0.9999999,-0.99999994,5,28.067928767307365,0.010520464988076128,85.6869547690003,88.84073912900203,0.0102388100058306,0.003667427008622326,3.1913725469930796,177.74349314699793,62423.867955150905,456
1000000,0.002033169,0.0035805178,-1.095501,1.0317305,1.6776658,6.6797147,-0.28195035,1.0337417,1.6756451,6.4523444,-0.27775127,1.0339878,1.6805441,6.7571917,-0.29070845,0.002033169,0.0057854583,0.04760657,7.384941e-08,0.003580518,0.012152461,0.09293184,4.662274e-09,0.04341874,0.920174,1.0,-1.0,1148300,2297,500.0,0.0,500,500,0.10118834917591847,0.06252118281723947,0.3982277147121354,0.001713337896063616,50.59417458795924,17.034844171512724,78.18817590362286,34.32626385831363,0.05271038936326117,0.7186973582355461,1.0,-1.0,5,50.59417458795924,1145000,2290,500.0,0.0,500,500,0.06494946074738894,0.052898104750455976,0.39370454368719865,0.00013473385445059716,32.47473037369448,14.943030936864323,59.05102588950806,16.282562121551475,32.47473037369448,14.943030936864323,59.05102588950806,16.282562121551475,0.040289175,0.7120866,0.9999997,-0.99999946,5,32.47473037369448,0.010716300006606616,99.89538499999617,109.09721987099329,0.010287958997651003,0.004136937001021579,3.1017291030002525,212.11947516999498,62635.989015473904,457
1000000,0.0015980054,0.0018757924,-1.3559577,1.2970967,1.7206678,5.362715,-0.37067276,1.3088555,1.7368885,5.3108277,-0.34148544,1.3117394,1.7291751,5.3513446,-0.35698357,0.0015980054,0.004259424,0.041234974,1.02907634e-07,0.0018757924,0.004352436,0.033017572,3.7664222e-08,0.1046676,0.91210073,1.0,-1.0,1150800,2302,500.0,0.0,500,500,0.06643643159791289,0.025810590732305613,0.39997426576015765,0.0009235471100258353,33.21821579895645,2.7650778990526357,37.66439273722176,29.955521838152507,0.18723105510545315,0.7063496104371974,1.0,-1.0,5,33.21821579895645,1147500,2295,500.0,0.0,500,500,0.08730853910554306,0.056039285588262586,0.39683024335274153,0.0011814130584004935,43.65426955277155,17.286438860294275,72.27944144412524,25.285779066707594,43.65426955277155,17.286438860294275,72.27944144412524,25.285779066707594,0.19222859,0.7232633,0.9999996,-0.9999992,5,43.65426955277155,0.010575074993539602,82.1939734579937,75.98260610400757,0.011362539997207932,0.005295627997838892,3.136372651992133,161.340185456982,62797.331053608905,458
1000000,0.0031814286,0.0033412701,-1.2284788,1.1640935,1.6096544,5.8761725,-0.3199836,1.1590958,1.5975118,5.7073793,-0.32431793,1.150425,1.6067185,5.991735,-0.3234363,0.0031814286,0.008200647,0.058670867,4.8360995e-08,0.00334127,0.010526441,0.080858134,6.4738354e-12,0.07014447,0.9277458,1.0,-1.0,1153300,2307,500.0,0.0,500,500,0.06219985727692917,0.032662827925281884,0.3999973428052819,0.0008678781657328494,31.099928638464576,8.603057748178342,44.6725718262645,19.588819989305673,0.13599603220826892,0.7135504972534467,1.0,-1.0,5,31.099928638464576,1150000,2300,500.0,0.0,500,500,0.06309932598961521,0.0189702044139355,0.19525308506170022,0.0008778711480856405,31.549662994807612,4.2439579152334135,39.07050439280212,26.379473732196598,31.549662994807612,4.2439579152334135,39.07050439280212,26.379473732196598,0.134771,0.7131234,0.9999981,-0.9999991,5,31.549662994807612,0.010694010998122394,73.2387050249963,81.83178352899267,0.010168282999075018,0.003697558000567369,2.948031533000176,158.04307993898692,62955.375746908896,459
